from,to
x113b84cda038587f0e7a5e6bdb74cb03cfcc4f23,x8f0f32a7af5e4ec87584ec8f6cbd61cdc50a0f07
x113b84cda038587f0e7a5e6bdb74cb03cfcc4f23,xf2e808383bb44b9825bb2aa2beedb6689015029b
x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae,xe138b0a4bc55f81a80278e7fd1ecfeb4c4e9e420
x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae,xe138b0a4bc55f81a80278e7fd1ecfeb4c4e9e420
x0a3ffbf75ff59fff313781838da1b3b2e547f35f,x082b9b776e5d0b1771594676d12619f479b0a69c
x14430084a1033f4366aafd9e7be3fd95fd4c71c1,xdf1c13b1fffa2ac5984516719cbdbfa22240efbb
x09bfc35a622c6a3ddb4a194c2d1245ca2db2d4b2,xd115f87e701c4c56d382fd027c391623908752db
x15c86f64095c4cc385cfbbd749270536406751e0,xa8c518d50fb3d992345de79f99827de22eeb4ae7
x06e2224d72dbc2764e3e9d217b03addae8d22006,x80c67432656d59144ceff962e8faf8926599bcf8
x06e2224d72dbc2764e3e9d217b03addae8d22006,x80c67432656d59144ceff962e8faf8926599bcf8
x02af867ab593ffb436e9102eec9b1ca5a693620a,x00ad3d4cc099be937879451698c673cbd5c3cefc
x01b23f8cc7fbf107b0f39aa0ba7c17ebafb5d618,x1d07ed363e758513c99851d43d6e80e7a06c0f01
x069e5a09ab00d65ca946d1c51782d27c07f0c46d,x80c67432656d59144ceff962e8faf8926599bcf8
x12a4267c806a5eb3cd0697bbc2b3af85beb5420a,x7185f560481000b78e4a040e1a20b3d5f3890e9c
x12a4267c806a5eb3cd0697bbc2b3af85beb5420a,x77394a682dda31c5405de7ee9d42c08c8730c891
x0562a5570e0cf29dcd9e75767eac04ced761725d,xb4d06b51aa41e557ef3ad54a0c9e2bd44add26cc
x1793f656d03108ddbf56b5005a17142dc8fe1c40,xd1e3f3f6673159721f064ddc0030fb1d9d3a464b
x0f134227aae671ce44519fc4ecf4c0086360a5d9,x3ccadd717529df4b22eb92de797d0d9a92a53a38
x0f134227aae671ce44519fc4ecf4c0086360a5d9,xfc566b2f8c2f4a49127e2891c88a687fc1c38866
x0f134227aae671ce44519fc4ecf4c0086360a5d9,xc22903c6032bcfa59a0a3d040e9dd735edc588b2
x0f134227aae671ce44519fc4ecf4c0086360a5d9,x870b1f6de3849f69482e78ac77fe00bc6f8613c3
x0a61a7e7bf3c9b1626f8fbe9421dda98a7b6f6fc,x2dc55c094ee20b08ea028e56c9dd628aa050ceb8
x0935b870a027861bee3cc0b2ef24f5d194aed16a,x5fb430df1f41f45c7139ffbe10499e868c9380e0
x13b073558a598230cabb27a430bddcc54fd005cc,x3da928e32a4091fc3025b08af24f2bbf425e2eab
x02ef5b8ff910854cd67d1e37295c4a99f8b15d4a,x1797850b64f121e6256053358b1f3a782cce71fb
x12584d2b4c5c762256f905216542bd08886cb0f4,x6401cc4b4dc3a9285d8b2a0899436b9079c22707
x12584d2b4c5c762256f905216542bd08886cb0f4,xddb350415f79e52a49f7ae87063a3a32ac37dfc5
x12584d2b4c5c762256f905216542bd08886cb0f4,x80c67432656d59144ceff962e8faf8926599bcf8
x04ecaede106078c2948534c5fdf128941c7fb638,xb719832afca4f895d1889be2516dcee936c65c8e
x04ecaede106078c2948534c5fdf128941c7fb638,xea173f401253436102da7a77548fc99322bd76b8
x04ecaede106078c2948534c5fdf128941c7fb638,xea173f401253436102da7a77548fc99322bd76b8
x0ace732ebdbfbc19070e81b1e0170215b57631b5,xd464dbe0585519bf745dd1761080336580ec4b14
x0ace732ebdbfbc19070e81b1e0170215b57631b5,xe3d9931296a8f7af1df0e19a9d0d44397d05a1be
x129c0b9581495d46087c9b04df06652691e93cba,x134c0084365c573ec65c6ffca1cf0cf6f90ac96f
x129c0b9581495d46087c9b04df06652691e93cba,x32caa79dd74a895309b0a284399e727b4b27d95c
x06c4bb82d8dd291e9a642fe5cfa92408a4a7ad20,x49687b7aba7eede045a52cd241f8869de5e0fd05
x06c4bb82d8dd291e9a642fe5cfa92408a4a7ad20,x49687b7aba7eede045a52cd241f8869de5e0fd05
x06c4bb82d8dd291e9a642fe5cfa92408a4a7ad20,x670060042f0f50590cebf2335f4b14486716e53a
x07cc9982458fa18ad07c834d1e90178f02dc70ee,x5898bcda81de45cb1dd0e55070e43268bbc46066
x03dc54da70469dc3d53d4af0ae43236b6ff4f2b7,x0c578fc9b1e846849055f07d63e7aee0ba56a75f
x08f84b46698b12eb34b5ab945ba5df001f4ae403,x80c67432656d59144ceff962e8faf8926599bcf8
x039e5defcd31ac999f791ec846a5c3c8bcc47712,xa961d5a4d870df1b708355ab59ba5a8734c04e27
x10fc09a495a255480b05a45ff79ac4577ad7fde5,xe37c67143f377a3bc8f9bd9dc15e987f865d7172
x0f0f9ea5fd3ac4fed56cbbc0c728e408be73f163,x28e182055f24ae21039df69b18a1d2a25b782990
x0f0f9ea5fd3ac4fed56cbbc0c728e408be73f163,x7df839ac4c9b7bc84ab172b208fd68e9114f86d9
x170db0d84a53b4d5abd6a184eec19ea3fc4d586d,x5ce02a50c0a6acf881577c30e43b13c071b412c2
x1406a98f416b4de59ffec1c18553281bebb1d0a7,xb23d973503e0c557330f04433e23eeec927dfabc
x1406a98f416b4de59ffec1c18553281bebb1d0a7,xb23d973503e0c557330f04433e23eeec927dfabc
x1406a98f416b4de59ffec1c18553281bebb1d0a7,xb23d973503e0c557330f04433e23eeec927dfabc
x0a653bd08e2b0a80d1d212d33032953db8298efd,xc00696aaa55cdd53eb25e83ccf23552db5004748
x1731a8e8816b4ab191a1f603a84b5c53576adc18,x37ec6eb47a0755ece8dead1242fb44dde0a9bedc
x11ff66d318f608b14aca335d58946563174cff7c,x80c67432656d59144ceff962e8faf8926599bcf8
x1336b93b9b164f8c6500eecad28ffb113df346c2,x64a6d4ab5aedaa57bd878c3003591121a6809a08
x0551316dfaba42f945c2818110889407b1a0bcbc,x80c67432656d59144ceff962e8faf8926599bcf8
x16c751e70951afc0cdb777b960b461404d3d433e,x80c67432656d59144ceff962e8faf8926599bcf8
x0f6a9afcde5d1b781c4bd6445350dc2529890bfa,x2b5b99774bf32701de754be531e92419bdb8c7c7
x0f6a9afcde5d1b781c4bd6445350dc2529890bfa,x2b5b99774bf32701de754be531e92419bdb8c7c7
x12a72800d8588d7cc95f1b381fb9589b299b7ca4,x91cbfe70de24c40e4a8771ffe58f3eb97b0241ee
x10e329f89262ae00e75e993423feb7a0eecbcc07,x3af3861e17e9fe1a96368e0c07ac9fd5c235d25e
x10e329f89262ae00e75e993423feb7a0eecbcc07,x3af3861e17e9fe1a96368e0c07ac9fd5c235d25e
x118e0804ca176184f0b91f361fedc96932ba0971,x8cb4e7eed36e9c06d5efaa049c26cd6595f96264
x118e0804ca176184f0b91f361fedc96932ba0971,x8cb4e7eed36e9c06d5efaa049c26cd6595f96264
x16d6dfd7af2c9f41f5f861095390d72b3ffbc3a4,x59968914575ae716ee455dba8ced57e73c5094e6
x03a001dee3ba55bd82557931acbb542a70a2220c,x5408657ebe8684743c45ddf8d8c9aecb18ca1138
x06a50428f300bfcf08558f80e99a7f5b8210ab6b,xfb0370e15d476e6916c8012928a2877f00691667
x06a50428f300bfcf08558f80e99a7f5b8210ab6b,xfb0370e15d476e6916c8012928a2877f00691667
x11be33db38da65ecbe9e68a37dc0e61470cb0fea,x57b2dba4e11a357f774da3eebc2d855b8fe2aee1
x0d87668a5ae6fe39b8f0f999a024dfe81914793d,xb9f31177682dae11f708bdb68f3a9300044f766f
x1086bd204a1875ed109e30ea644289489db6744c,x1e3ce4d36aaa6d794be43cbf51bef16ab74bfae1
x0bebe2165de412e7925ab8352e36f3b0493dd3b9,x51e432df264c3315bb0d1aa70d265cdf0792c679
x0bebe2165de412e7925ab8352e36f3b0493dd3b9,x02bc0a30878a7f3f5d74081f77a5ad34e651c6f0
x0bebe2165de412e7925ab8352e36f3b0493dd3b9,x02bc0a30878a7f3f5d74081f77a5ad34e651c6f0
x05ef1debaa5933b088473d5c9bce188e5977c798,x94f7873fed9f891ded6c586f85f4e4338e8d5366
x157ea17bd28e8359e9542642db8f2802dff27cf0,x67ba109a095bd2a4472c7157031ec14461cad805
x00a133c53edb71773c7cd2d6b3285a442f4590c1,xb3a7fb8c60e04ef982748353ee855ede0e931b42
x08fc3cbadf1e8d500260066c8b97bb13bea9c610,xf9903e87db765f80b62f58a8c4f35edb7c0772fc
x088ce37e7cafb4c6f43c69f030e74abda25c7d10,x6363c17fa07a190fa3bf7fa7214245532f0611c6
x088ce37e7cafb4c6f43c69f030e74abda25c7d10,x80c67432656d59144ceff962e8faf8926599bcf8
x04fca931e8b64994ea1030e0acef4b0d373e6bac,x7d5b221d6e137cc2f6bdca5f4336776d83794404
x14a0136adcdef4bc92d1e649094ee120f165f1fc,x02ef5b8ff910854cd67d1e37295c4a99f8b15d4a
x097a034d9434a57beb9062504f0c18a638d8af06,xd0d03154f6c3a674d3f9a65e6f44f47efbb74a1d
x03bea96f2b0bedabb123cafd19153aca6cb6d607,x520bddc649573e1c2e0fb25d0768a0f082b86a2a
x0a4ecc3b8c41d95b0d68058edd0c997246bf309f,x80c67432656d59144ceff962e8faf8926599bcf8
x1484551daf6868156601683c3865e1232b2e072a,xcf76b66c3e66d3d7afbcc3e87ffad31869daca9c
x10cb88aa9c4b04fd099b96faa75c704a705680cb,x9c77f0729910a86f42fe88092a139460ebcb3061
x05140f7d3becd8e3129113c35e4b62766d6ec3e6,xee16bd78011347ee3437484d20288fc76ed5992f
x05140f7d3becd8e3129113c35e4b62766d6ec3e6,xee16bd78011347ee3437484d20288fc76ed5992f
x084bc724db697d61dfc33259c302ffba1cea2028,xd5ca005b494b821f6c6f81622945529f25548bd2
x0aaa1cbcc180cfe4099a7e749be2b6a37f5edfb2,xba7ce7186719b90901c0687abe5ca0f2f36fa555
x0b9a09cea5c9ced24808ba746571c1c89c54bbd7,x93c329189b3f6fef306b98ee88dd0aa5ec1ec15e
x0b9a09cea5c9ced24808ba746571c1c89c54bbd7,x93c329189b3f6fef306b98ee88dd0aa5ec1ec15e
x0b84aad27c53cf93148ce952837ccea14bded578,xc811e0f83ff22a3b777ca15eb785dc834fb3f386
x0dcbcc2a37281031c41dfa6d6c2b3395e00f6e28,x3ba84d2dea6e7258feb3cd0eb29135b311ed0315
x0dcbcc2a37281031c41dfa6d6c2b3395e00f6e28,x3ba84d2dea6e7258feb3cd0eb29135b311ed0315
x0dcbcc2a37281031c41dfa6d6c2b3395e00f6e28,x80c67432656d59144ceff962e8faf8926599bcf8
x0539d14783468ebcdd5567246d856701163ce648,xdb45ee64be1dbfb660986addc40221297c657e52
x0539d14783468ebcdd5567246d856701163ce648,xb313e97821caa26dfc135e70145ea610e28f3932
x0539d14783468ebcdd5567246d856701163ce648,xabafb7aad67eec221bf74af7f04e62774ce85915
x1076c2cfb8d1f3aa5bf050d8c0d6d128175bfeee,x4577299393c131e63ee2744baad91e76a39f79d6
x15a49309a1d61436dfa67f6de07ee0235debe8bf,xeeeca1449a75c96d2b34722ae7ee64121be42111
x14f2585b9a26aadde68f3844e605189f0012b19b,xbe31d56119f4da04419c410ae9fa72e0c76aa00e
x176510002d193b84573a6cbee09b727a8a41a5d2,x08363f2f35d5e7639af5b6faaaef72852cccd2ad
x03028e5c1a8a5609ddf2a151ab2997fa860d4c23,x80c67432656d59144ceff962e8faf8926599bcf8
x03028e5c1a8a5609ddf2a151ab2997fa860d4c23,x22242e0b8d1e7f718895f98d9348e51b5e65edd4
x082b9b776e5d0b1771594676d12619f479b0a69c,x0a3ffbf75ff59fff313781838da1b3b2e547f35f
x0c028bc730366e2be448cec5afe77c2e1923392d,x445d261f628cd61c0c634ac56b85520ec92b93c2
x115c5b00726c22797c7dac1e614bc85aecf4d629,x009fddfa181c05f23eab8b17f15719dbeffcb060
x16e86ef6d33f88529fd4958a0a8d53a01bc54733,x6dfd2bc4229b44ddbfef4717c4e5cccdafa5dbc6
x16e86ef6d33f88529fd4958a0a8d53a01bc54733,x06ac8518b335cf9c442649a3c4505420e965e3cb
x16e86ef6d33f88529fd4958a0a8d53a01bc54733,x6dfd2bc4229b44ddbfef4717c4e5cccdafa5dbc6
x081d4a0dcb0cff4e0344a09816851c97e0db7a48,x80c67432656d59144ceff962e8faf8926599bcf8
x1157e6cccb2d942cb0c7ae135fd2e9fc0c6c8195,x80c67432656d59144ceff962e8faf8926599bcf8
x0bbecc607fcb965f5319c31973b0ebe513dfcd8a,x0bdbea36f9019e61a057364f58df1785ec912b6a
x129954bae9aab1bd6a225a57f285ec235af37ba9,xb54dc8ba5e4ad1b1a5df634ace023ec6bceb41ba
x129954bae9aab1bd6a225a57f285ec235af37ba9,x1888ee33706b6c1631b128b18d682d61c5c6a50d
x10139af7acb57290efcc78d6a949c6a40f57ef4c,xdb79a66da159753842663325644e91a4066859c9
x103a956b4482fb02a932ec6e446df83f3b078550,x2811edad25b25ec190d9c476f7d160adf4bc3566
x103a956b4482fb02a932ec6e446df83f3b078550,x23da930ef44ab5ffbeb497a37c4fa31a0087ec78
x103a956b4482fb02a932ec6e446df83f3b078550,x388808a880a6332aecb63aa6f42346a7c9bc4953
x103a956b4482fb02a932ec6e446df83f3b078550,xcce0dd39e21591e46647b90c75167d3e6bb91e8d
x103a956b4482fb02a932ec6e446df83f3b078550,x4dd8f951edeae00e7a0b9c65727a61a1fe656f40
x103a956b4482fb02a932ec6e446df83f3b078550,xc18a1cdba4f4d6b6f84081e3103cd2535ace74a4
x103a956b4482fb02a932ec6e446df83f3b078550,xf6b0fea280711f535c2667b875082b9760400c4a
x100c9a1f55f31c861b267161d06ca3d719f55fbb,x80c67432656d59144ceff962e8faf8926599bcf8
x025686f490fc8df75ab0243d7c325e96c3503ac5,x44355197985dd9314736c7b71bfaadf1aa5542f5
x0c24f8af31b9b552923ba36b29f484eabb7fa0d2,x48dcf3b227e44c950fcbcbe13e53dc77e82990a6
x0a472767d714cf5893ff5f65c4b16fe4f0610939,xdbe3cc3ba301dfc270057fd2d99305c5d4311acd
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,x40bb64e1bc96355dabf6869c26e03840428edd90
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,x519771a999f0a06fce600afd45ac01e6df3d9de7
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,x64fa16365c3d7326b6d73bb0688085a96cab357d
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,x519771a999f0a06fce600afd45ac01e6df3d9de7
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,x7f7088cb0f83f5f8ac38512cc7e2efaf6163af44
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,x6ad94557e283c84b23a72e43be1f27b391370351
x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,xf459edf70cfbfd325c7771fe6baae16c81959fcb
x0f560d3b9a4000736d41943968181fec774322b3,xc03a8a6e8bfdbd4ccbae74d7ec005cf66a699087
x0f560d3b9a4000736d41943968181fec774322b3,xc03a8a6e8bfdbd4ccbae74d7ec005cf66a699087
x11b9dd6d3129eb740011b1a948adcbcb67758a10,xe6118452150354c495fcb9f67bb7162f465cf273
x04c411485477522813167cfecc71393ea8b2ca01,xc705d5ccae2782902179f407894cb714d4ceab30
x0ca0dae538bb788bbc735c6f581e322d1e52181c,x80c67432656d59144ceff962e8faf8926599bcf8
x16c81a773a66d7358ac3741814d79e4a2197c997,xe27e88abbb678a5735eed7b6505cfbf1f36a0fc5
x13f8072e24c9013339df9da398711e5661d5cc9a,xe7d72bb08a679ec46cdee1e51507764d11a7bcb7
x08e1b69330d36f357ead5d59a5aee14049ca7258,x80c67432656d59144ceff962e8faf8926599bcf8
x005733ec2a955b993923394b3f05a8bb4036a84c,x002844ae6b76746980ce8bc65f409abe021582a9
x09cb215492c4916dfb9fb9e8994b4d0529747c7d,xf20689d9f06c0611df14f613a9146c140a3917ae
x0fa0364da7a1b54e9ea2a35962f276455235de51,x2f12ea1ee82e3f5aed5921f38f8d36ad840deb4f
x043dccdadbb62817ff76816b409e908022c841a8,x34e31ddb2e1a2e06d8d75f5ea109ce001fc969b5
x043dccdadbb62817ff76816b409e908022c841a8,xbb10a4cfbad91566b48944ebbf7292a55b484ae6
x16b34cb23c2115e7f0579ec0a60e8fa98a09e236,x0ee10f8a6e9d497c69fcef7113bdb9da517300b3
x065d1087b64cae99db10858e58fa64c403781007,x80c67432656d59144ceff962e8faf8926599bcf8
x147fb94b58609453540538e9929841ba70f157d8,x7b04e937d2d91ba9b9e24f02e7f5f90bb877568b
x1669292b0ccb51380d8818eee4334a5194c37a03,xb3595b9e303fc2bb55957d953eff13d8fe292103
x0432ed0d1ae5baae12bceccfd6426df74e8c8343,x632263fd6297beacf20d615576a054bf29bb3925
x054d99d7af3233cf3d0cff7f7ead3bcb259bfeea,xab8d82adff17c93eaccb82b788195d7e840b6ac4
x0d7b2264016d770e5bd619d57f049accd61f9ddd,x30f268c2ff4bdd93991e8185da5d32e4b6ecbdcc
x030fb4444e3077bf4b62f7ee37ac724c31359477,x5ef3c3909260a155c8421ab54b62c0c22e2c7edc
x17472e6e10d949b0db944a08774b9373801fcf24,x4b69ec47c907188018462cde14b32eba1ed8df77
x0892adfd0d680ea3b3769857a04ae88f2d062b6a,x4048556faff49751b207c138708521c64510274c
x0892adfd0d680ea3b3769857a04ae88f2d062b6a,x80c67432656d59144ceff962e8faf8926599bcf8
x064928e6812cfbd378806e8b9fbcd9499bad1057,xa4b591144fee3d0e0c57770bb2546956ee10cb7f
x1084f58a86157a4c2d6bf685fe0152670c76a7de,xf336a2d614d2aba0e8c37efbe1ea086bcb47043e
x1171697a3f96a3790e6c265fd1d9f0c601f08f79,xeb29cbf4b3d04e003b3c82fbbf45f0c97cab3451
x1171697a3f96a3790e6c265fd1d9f0c601f08f79,x123317f544d620465d938789656edfcf9699330f
x0c142a32c6a059f40477cc848aa470cf62e4498d,x17390e51e4520e810ad447a88c99fac3c22d4c88
x0787613e4673f95e32558945f8bed9cc1085bc08,x1a6d2090bfa628f67fd97f59260063ad470ea8bd
x049ec9b84b0bab8c9d63a5ebf242d5b6d0d989a4,xc4391102abefb1942662046d009a1eb2ed4b9bb6
x041313b892cd9f88bf6f2dce68e5e5a2192ecf5b,x2260e2ce1718d14fac7cd67fef94d06aadd64ddd
x0f0a7d8fe96d7d5e28f75d61e49eac0f97a1186f,x9118f45d7ce829e2389a2e79c39ed1866053bb38
x1257aecc7d12de3ad1cdb66e232c41781e9f780d,x4466da6d960021cec9218ddee6dd32c6f8dc4654
x163dde922487ead390ce7acfc9f0c0e93350e625,x7f52995d09c8eb7c562191e407ab3f273fc5d0ad
x089b89993e4ec80ac8ded4dad44ae65a1b04e55b,x74c06db715bf54494427302fbcd9b963aed70169
x07022938e17988d2df8fac3bc3bb44422a8afafe,x9587de586dfa49cf33dd5b30679450f3f6d1fd9a
x0cd29be50ea40421781572f1e991a869cc179729,x80c67432656d59144ceff962e8faf8926599bcf8
x0cd29be50ea40421781572f1e991a869cc179729,x80c67432656d59144ceff962e8faf8926599bcf8
x155335580567c91ca3bc6665be04c57b3e9d0fc9,x9e3d0400942dac53dce6dfb71879205fd6f10368
x00e5fc491d9f5e865c6c40e709f1c628828ca271,x1807a03fa10e11d7ad149c073ac14cc5bffa23d0
x00e5fc491d9f5e865c6c40e709f1c628828ca271,x330d186f5e01311b4f720e81a98820d9be48dd64
x00e5fc491d9f5e865c6c40e709f1c628828ca271,x1807a03fa10e11d7ad149c073ac14cc5bffa23d0
x00e5fc491d9f5e865c6c40e709f1c628828ca271,x1807a03fa10e11d7ad149c073ac14cc5bffa23d0
x0246d08e88c8babeb4b5aee6b27b89ecfa677b2a,x99689693aba1e5d5cad2b6ce0505632d185290a7
x0246d08e88c8babeb4b5aee6b27b89ecfa677b2a,x99689693aba1e5d5cad2b6ce0505632d185290a7
x0246d08e88c8babeb4b5aee6b27b89ecfa677b2a,x63089cbfc1fdbb1e22a578da100c27beaf8c5a82
x0eab19deae5ed108612412390478acc967b11e74,xddf8eb9abe01c6baf5f1308a3173a69f95fa6ce2
x0e76a1dfeb140498fa45d64bdc8bcd2eb7e5acc6,x903c50c6c4c25bc4c20befb1b4bff33a911452fc
x0fa31b0ea54fc24f0d5eb6f37ac1b7f2f9f829e6,xb6a72fbfa38d2b38339fb39d272bea9f83d403c2
x011b1833f3e1d284a3b58bc0079b0bb5ce2acfd2,x82cea2f7740edb6ac9a18aae2cdc4f4e87c49850
x011b1833f3e1d284a3b58bc0079b0bb5ce2acfd2,x6878f5e2d5723a522df76966500975ce04b935ea
x07a604a753abe53a970b67a28e67eaf123038a2f,x472034f864a4446175a88880c5556f8062e2983d
x0696fee755bc5b7287f63eb72b20c58c4075e612,x2368ed7c29e8d05be392b5b9bfc81d2e30bc0d33
x10e384dc91001ff12fcda9c3e9609008d6d7f2ad,x6c280f9ea5a02d9b55fd80b55f76f0c5d0bf5085
x0995e1e0c0518ab6410c10d8b6380bbf23798d6e,x16f58b6bee95b5792a0388e4de445c9f1c887e22
x059aa9ada7b8ed2df4e88712f381a428bf88ae01,x80c67432656d59144ceff962e8faf8926599bcf8
x059aa9ada7b8ed2df4e88712f381a428bf88ae01,x80c67432656d59144ceff962e8faf8926599bcf8
x059aa9ada7b8ed2df4e88712f381a428bf88ae01,x80c67432656d59144ceff962e8faf8926599bcf8
x01653533e8f1537a11d248b3112400b9332ebfab,x6d05faa8447af9016b4805f92feed2531856a8bd
x0a92d84093c2faed1528c433f1244536f5544026,x94c4ab20a61d4fa13eaead0174e873a049a2bfda
x0a92d84093c2faed1528c433f1244536f5544026,x9d23fe9622a11b23c732574800565adad824e0fd
x0a92d84093c2faed1528c433f1244536f5544026,x94c4ab20a61d4fa13eaead0174e873a049a2bfda
x0a92d84093c2faed1528c433f1244536f5544026,x94c4ab20a61d4fa13eaead0174e873a049a2bfda
x1780ae0d69676e0c068b058f10a4ae13f0d048cc,x623260fdf3565f5da2775013bbbe66d12f129b20
x1780ae0d69676e0c068b058f10a4ae13f0d048cc,x7993806ff81ef1d9dd77a0cce03657d82559d152
x096edfe03c04d91d1f297662092ac1b336e6d427,xf0b01bce9ce1ab449807c255d1d6f7a02b13794a
x119badd707bf093c70dd60e57bbe4964f361e3dc,x80c67432656d59144ceff962e8faf8926599bcf8
x119badd707bf093c70dd60e57bbe4964f361e3dc,x80c67432656d59144ceff962e8faf8926599bcf8
x094138c3caa9b80fe9acf078390a2856cc72e378,x45b36e2adbac7304b91fe2d9cb2ac108c2cac38d
x094138c3caa9b80fe9acf078390a2856cc72e378,xbb150f99b81b399d890a848715e6573ba1b06658
x0dad7ef4c406ad0ebbec9f7528b1584fc931057f,x2f83b4f97d1104d42dfb17abc3a20a9ceda644ad
x0dad7ef4c406ad0ebbec9f7528b1584fc931057f,x2f83b4f97d1104d42dfb17abc3a20a9ceda644ad
x0dad7ef4c406ad0ebbec9f7528b1584fc931057f,x2f83b4f97d1104d42dfb17abc3a20a9ceda644ad
x0e5d82b3650e3af7ba84ce008fa5da84d8803ec7,xb3ee53655b98e54af29797ab2b94c16d3aa57dc7
x0e5d82b3650e3af7ba84ce008fa5da84d8803ec7,x81f51d2a5b72f810f0a14d9daf7226e93a805f39
x0b6ee26aab6215c48fb3351f233ffde0bf4c2eda,x1b84e1e541588a6ea1b2a976eb1ec0afdba2218a
x0b6ee26aab6215c48fb3351f233ffde0bf4c2eda,x4f5cb3ae43f06433d5eb02ba17501e47956ebb09
x0b6ee26aab6215c48fb3351f233ffde0bf4c2eda,x0cca45928da5dab91bac0adfab2cb6052c39e5f2
x1233d45017d270d7ecc07494cb86d3e8dda643a0,x2a1b2c13a52899c8b49e71d7bc3beb452d7978ef
x1233d45017d270d7ecc07494cb86d3e8dda643a0,x505ee2c414c50cda40a13a1c9b9c5af106d6a3aa
x018b50cb49d1da508d3c14d3cfa1400bf12db86c,x531fd876997b43d60079d50978c1a1aba4e240eb
x018b50cb49d1da508d3c14d3cfa1400bf12db86c,x9474a2a05f73f0f6b3f2a9b482e079dc59897f49
x02b464262e88d0d3b93eede39909a2128502f61d,xb8e128b92c01660a79bb7c69aea0e46b51e00535
x0c394c09c4bbf131cf5570a2520ff51353be87d5,x12ed36dd7a5fe1fb240aaad3712f947858a88c32
x163282f109b86167a7017a9db2c995a9240dff38,xe13d0b1d20ae7e91f6ce6aafb7ca613a9109ef02
x10355d38b362bb2d197aa5c810dd26d4966932ae,xcb3370eb70776d4b751cb4cc7187e9d7ce9be030
x0c163ff3493875d4d1538d715f3c3763b332e44d,xd1b6fc5240b0908865d5caac6f907d9df605b6e9
x0c163ff3493875d4d1538d715f3c3763b332e44d,xd1b6fc5240b0908865d5caac6f907d9df605b6e9
x0aaf38602f6f5778ddd5f4781592b9574d5fbb7e,x9c2731b4a9adae8b65402e7036318a607496db45
x0aaf38602f6f5778ddd5f4781592b9574d5fbb7e,x6398f2612e98c39de1bd54f5e55019e2a6f981ff
x07fd387ae14f8ec8fcc89ff1efa60154f40692f4,xb80bd21033cc4dcfdc9dfe5ec9e46cabd4128d8d
x030aa732b6b627d169bd2cbf78eda99c2d3e7836,x459c0114d7182df2f64fd81fc9a96181519f4a6d
x0462096a2631fa4974713f0c0e29b43b510f6570,xf19b2868b3bb005babf20d6366ca8fede5735413
x1157325a2dc51c7043c316f531a7e8d3217834de,xd6ab0c7748306d84df130ad37afd3923aedb0231
x133236476f5ed21bf1542f6f5e00c65102594ebc,x77e1892fd956c6df5a283804d57ba4c6e2803766
x152f4496b5ee4d52cc7d12822356389ad35ad537,x1f49c507de49242b340fed8d670c34b74212de93
x152f4496b5ee4d52cc7d12822356389ad35ad537,xe7672178da547c6dcc230519a53d92d9386d7704
x12dad7981076bda03cfc1d860148f88238d73214,x80c67432656d59144ceff962e8faf8926599bcf8
x086b51202ba92d38b1a822976ffe40256d1576c1,x4b4a0eccc41861c8fa84cc238f7255b3ecd4c8ba
x125fc6975d432c792356965b9d401c03469cf4eb,xb23459d001965ce4e221b8e619c3ef3a8cbd8779
x0c3cd96553dacbb0adc7950d5ada75a11b31a2ee,xd76d58e63a0c91b8914268902ec3dcd2d7101a32
x0c3cd96553dacbb0adc7950d5ada75a11b31a2ee,xd76d58e63a0c91b8914268902ec3dcd2d7101a32
x0bd091e299f30366eaee17dc57d89a85466bbc33,xfb250cd4d8f16ae39b676192d59d8ad35a9e7031
x0bd091e299f30366eaee17dc57d89a85466bbc33,x7248c39e694efaa02be8673a52b3ca35f8337ef0
x0bd091e299f30366eaee17dc57d89a85466bbc33,xdbcbf45adee3c5d9af49b055f0e732e75d7fae3f
x0bd091e299f30366eaee17dc57d89a85466bbc33,x004965f85a3db4d5221189595141ecab247b115d
x03f05cdf2f6740cb269a3af5e9bbb67a24569c7b,xe99f3ca693c9e96b01f4158e252a3041b4d74a59
x16d4e1d659706e584c0d5c3990f5517da4584a86,x2c66d11c2652b96301ee9caa61663b757d0ba2cd
x16d4e1d659706e584c0d5c3990f5517da4584a86,x2c66d11c2652b96301ee9caa61663b757d0ba2cd
x1622103a2e64bbc804630eee205a314ece761d56,x80c67432656d59144ceff962e8faf8926599bcf8
x0c707b366664301107a28e0f7b457762180cb7bc,x66af4325437aa3498a9468fa2e07557d5e0f40ed
x017d13820606ffd5e8098c49dbc2bf0caed02d76,x0093ea8147d7538e5c47350f3c52c8bd1f32a1e8
x0f902439d7e18ccb514f749d71af7f18a76e4a08,x29cb0b55e4307aa567c8d3a15cfe96d67c1c2cc7
x026815624ac76c88ac92ab490035dc539558275d,x80c67432656d59144ceff962e8faf8926599bcf8
x07e6f8265a5059a008e1f88211af9ab27b7be89f,xa17ea653ba42fd7354f1acfb6da1fe839fcad5ce
